DATA,DIA,MES,ANO,PRODUTO,QTDE,VLRUNT,TOTAL
20201006,06,10,2020,110209611015002,0.47,3,1.41
20201006,06,10,2020,110209611015002,3.7,3.9,14.43
20201006,06,10,2020,110209611015002,3.7,5,18.5
20201006,06,10,2020,110209611015002,3.7,5.8,21.46
20201006,06,10,2020,110209611015002,3.7,7.2,26.64
20201006,06,10,2020,110209611015002,3.7,10.4,38.48
20201006,06,10,2020,110209611015002,3.7,14.3,52.91
20201006,06,10,2020,110209611015002,4.14,31.4,130
20201006,06,10,2020,110209611015002,4.14,74.6,308.84
20201006,06,10,2020,110209611015002,4.14,81,335.34
20201006,06,10,2020,110209611015002,4.14,127.5,527.85
20201006,06,10,2020,110209611015002,4.81,0.1,0.48
20201006,06,10,2020,110209611015002,4.81,0.15,0.72
20201006,06,10,2020,110209611015002,4.81,0.2,0.96
20201006,06,10,2020,110209611015002,4.81,0.5,2.4
20201006,06,10,2020,110209611015002,4.81,0.9,4.33
20201006,06,10,2020,110209611015002,4.81,1,4.81
20201006,06,10,2020,110209611015002,4.81,1.2,5.77
20201006,06,10,2020,110209611015002,4.81,1.5,7.22
20201006,06,10,2020,110209611015002,4.81,1.6,7.7
20201006,06,10,2020,110209611015002,4.81,2,9.62
20201006,06,10,2020,110209611015002,4.81,2.2,10.58
20201006,06,10,2020,110209611015002,4.81,3,14.43
20201006,06,10,2020,110209611015002,4.81,3.8,18.28
20201006,06,10,2020,110209611015002,5.2,2.1,10.92
20201006,06,10,2020,110209611015002,5.2,3,5.2
20201006,06,10,2020,110209611015002,5.2,3.5,18.2
20201006,06,10,2020,110209611015002,5.2,4.5,23.4
20201006,06,10,2020,110209611015002,5.4,0.1,0.54
20201006,06,10,2020,110209611015002,5.4,0.5,2.7
20201007,07,10,2020,110209611015002,3.7,1.3,4.81
20201007,07,10,2020,110209611015002,3.7,2,7.4
20201007,07,10,2020,110209611015002,3.7,3.8,14.06
20201007,07,10,2020,110209611015002,3.7,5,18.5
20201007,07,10,2020,110209611015002,3.7,8,29.6
20201007,07,10,2020,110209611015002,3.7,10,37
20201007,07,10,2020,110209611015002,3.7,10.8,39.96
20201007,07,10,2020,110209611015002,3.7,11.4,42.18
20201007,07,10,2020,110209611015002,3.7,14.1,52.17
20201007,07,10,2020,110209611015002,3.7,15.1,55.87
20201007,07,10,2020,110209611015002,4.55,6.5,29.58
20201007,07,10,2020,110209611015002,4.81,0.7,3.37
20201007,07,10,2020,110209611015002,4.81,1,4.81
20201007,07,10,2020,110209611015002,4.81,1.2,5.77
20201007,07,10,2020,110209611015002,4.81,1.3,6.25
20201007,07,10,2020,110209611015002,4.81,2,9.62
20201007,07,10,2020,110209611015002,4.81,2.1,10.1
20201007,07,10,2020,110209611015002,4.81,2.3,11.06
20201007,07,10,2020,110209611015002,4.81,6.1,29.34
20201007,07,10,2020,110209611015002,4.81,7.2,34.63
20201007,07,10,2020,110209611015002,5.2,0.1,5.2
20201007,07,10,2020,110209611015002,5.21,2.4,12.5
20201008,08,10,2020,110209611015002,0.48,10,4.8
20201008,08,10,2020,110209611015002,3.7,3.4,12.58
20201008,08,10,2020,110209611015002,3.7,4.7,17.39
20201008,08,10,2020,110209611015002,3.7,5.5,20.35
20201008,08,10,2020,110209611015002,3.7,5.9,21.83
20201008,08,10,2020,110209611015002,3.7,9.5,35.15
20201008,08,10,2020,110209611015002,4,100,400
20201008,08,10,2020,110209611015002,4.14,72,298.08
20201008,08,10,2020,110209611015002,4.14,79.9,330.79
20201008,08,10,2020,110209611015002,4.14,141.9,587.47
20201008,08,10,2020,110209611015002,4.55,1,4.55
20201008,08,10,2020,110209611015002,4.55,2,9.1
20201008,08,10,2020,110209611015002,4.55,21,95.55
20201008,08,10,2020,110209611015002,4.81,0.15,0.72
20201008,08,10,2020,110209611015002,4.81,0.5,2.4
20201008,08,10,2020,110209611015002,4.81,0.6,2.89
20201008,08,10,2020,110209611015002,4.81,1,4.81
20201008,08,10,2020,110209611015002,4.81,2.5,12.03
20201008,08,10,2020,110209611015002,4.81,4.7,22.61
20201008,08,10,2020,110209611015002,5.2,7,36.4
20201008,08,10,2020,110209611015002,5.2,19.4,100.88
20201009,09,10,2020,110209611015002,3.7,4.5,16.65
20201009,09,10,2020,110209611015002,4.03,14,56.42
20201009,09,10,2020,110209611015002,4.55,2,9.1
20201009,09,10,2020,110209611015002,4.63,8,37.04
20201009,09,10,2020,110209611015002,4.81,0.1,0.48
20201009,09,10,2020,110209611015002,4.81,0.3,1.44
20201009,09,10,2020,110209611015002,4.81,0.4,1.92
20201009,09,10,2020,110209611015002,4.81,1.5,7.22
20201009,09,10,2020,110209611015002,4.81,2,9.62
20201009,09,10,2020,110209611015002,5.2,0,5.2
20201009,09,10,2020,110209611015002,5.2,2.76,28.08
20201010,10,10,2020,110209611015002,3.4,3.5,11.9
20201010,10,10,2020,110209611015002,4.14,60,248.4
20201010,10,10,2020,110209611015002,4.14,73,302.22
20201010,10,10,2020,110209611015002,4.14,107.3,444.22
20201013,13,10,2020,110209611015002,0.47,2,0.94
20201013,13,10,2020,110209611015002,3.7,1.8,6.66
20201013,13,10,2020,110209611015002,3.7,2.1,7.77
20201013,13,10,2020,110209611015002,3.7,2.6,9.62
20201013,13,10,2020,110209611015002,3.7,6.9,25.53
20201013,13,10,2020,110209611015002,3.7,7.8,28.86
20201013,13,10,2020,110209611015002,3.7,14.12,52.24
20201013,13,10,2020,110209611015002,4.14,43.1,178.43
20201013,13,10,2020,110209611015002,4.14,57.1,236.39
20201013,13,10,2020,110209611015002,4.14,80,331.2
20201013,13,10,2020,110209611015002,4.14,100.25,415.04
20201013,13,10,2020,110209611015002,4.55,3,13.65
20201013,13,10,2020,110209611015002,4.55,4,18.2
20201013,13,10,2020,110209611015002,4.81,0.15,0.72
20201013,13,10,2020,110209611015002,4.81,0.2,0.96
20201013,13,10,2020,110209611015002,4.81,0.3,1.44
20201013,13,10,2020,110209611015002,4.81,0.35,1.68
20201013,13,10,2020,110209611015002,4.81,0.5,2.4
20201013,13,10,2020,110209611015002,4.81,0.6,2.89
20201013,13,10,2020,110209611015002,4.81,0.9,4.33
20201013,13,10,2020,110209611015002,4.81,1,4.81
20201013,13,10,2020,110209611015002,4.81,1.2,5.77
20201013,13,10,2020,110209611015002,4.81,2,9.62
20201013,13,10,2020,110209611015002,4.81,2.4,11.54
20201013,13,10,2020,110209611015002,4.81,3,14.43
20201013,13,10,2020,110209611015002,4.81,30,144.3
20201013,13,10,2020,110209611015002,5.2,0,5.2
20201013,13,10,2020,110209611015002,5.3,32.4,171.72
20201013,13,10,2020,110209611015002,5.4,0.6,3.24
20201014,14,10,2020,110209611015002,3.7,3.6,13.32
20201014,14,10,2020,110209611015002,3.7,7,25.9
20201014,14,10,2020,110209611015002,3.7,8.5,31.45
20201014,14,10,2020,110209611015002,3.7,11.1,41.07
20201014,14,10,2020,110209611015002,3.7,11.9,44.03
20201014,14,10,2020,110209611015002,3.7,15.1,55.87
20201014,14,10,2020,110209611015002,3.7,19.9,73.63
20201014,14,10,2020,110209611015002,3.7,28.6,105.82
20201014,14,10,2020,110209611015002,4.55,1,4.55
20201014,14,10,2020,110209611015002,4.81,0.1,0.48
20201014,14,10,2020,110209611015002,4.81,0.15,0.72
20201014,14,10,2020,110209611015002,4.81,0.2,0.96
20201014,14,10,2020,110209611015002,4.81,0.35,1.68
20201014,14,10,2020,110209611015002,4.81,0.5,2.4
20201014,14,10,2020,110209611015002,4.81,0.6,2.89
20201014,14,10,2020,110209611015002,4.81,0.7,3.37
20201014,14,10,2020,110209611015002,4.81,0.75,3.61
20201014,14,10,2020,110209611015002,4.81,1,4.81
20201014,14,10,2020,110209611015002,4.81,1.5,7.22
20201014,14,10,2020,110209611015002,4.81,2,9.62
20201014,14,10,2020,110209611015002,4.81,10,48.1
20201014,14,10,2020,110209611015002,5.2,1,5.2
20201014,14,10,2020,110209611015002,5.21,4,20.84
20201015,15,10,2020,110209611015002,3.7,5.6,20.72
20201015,15,10,2020,110209611015002,3.7,5.9,21.83
20201015,15,10,2020,110209611015002,3.7,6.3,23.31
20201015,15,10,2020,110209611015002,4,300,1200
20201015,15,10,2020,110209611015002,4.14,23,95.22
20201015,15,10,2020,110209611015002,4.14,61,252.54
20201015,15,10,2020,110209611015002,4.14,79.7,329.96
20201015,15,10,2020,110209611015002,4.14,142.72,590.86
20201015,15,10,2020,110209611015002,4.81,0.1,0.48
20201015,15,10,2020,110209611015002,4.81,0.2,0.96
20201015,15,10,2020,110209611015002,4.81,1,4.81
20201015,15,10,2020,110209611015002,4.81,2,9.62
20201015,15,10,2020,110209611015002,4.81,3.2,15.39
20201015,15,10,2020,110209611015002,4.81,5.5,26.46
20201016,16,10,2020,110209611015002,3.7,27.4,101.38
20201016,16,10,2020,110209611015002,4.03,13,52.39
20201016,16,10,2020,110209611015002,4.63,8,37.04
20201016,16,10,2020,110209611015002,4.81,0.1,0.48
20201016,16,10,2020,110209611015002,4.81,0.4,1.92
20201016,16,10,2020,110209611015002,4.81,0.5,2.4
20201016,16,10,2020,110209611015002,4.81,1.2,5.77
20201016,16,10,2020,110209611015002,4.81,2.5,12.03
20201016,16,10,2020,110209611015002,5.2,0,5.2
20201016,16,10,2020,110209611015002,5.5,1,5.5
20201017,17,10,2020,110209611015002,4.03,60,241.8
20201017,17,10,2020,110209611015002,4.14,65,269.1
20201017,17,10,2020,110209611015002,4.14,90,372.6
20201017,17,10,2020,110209611015002,4.14,126.5,523.71
20201019,19,10,2020,110209611015002,0.56,300,168
20201019,19,10,2020,110209611015002,3.7,2,7.4
20201019,19,10,2020,110209611015002,4.55,4.5,20.48
20201019,19,10,2020,110209611015002,4.81,1,4.81
20201019,19,10,2020,110209611015002,4.81,2,9.62
20201019,19,10,2020,110209611015002,5.2,0.1,5.2
20201020,20,10,2020,110209611015002,0.47,4,1.88
20201020,20,10,2020,110209611015002,3.7,7,25.9
20201020,20,10,2020,110209611015002,3.7,10,37
20201020,20,10,2020,110209611015002,3.7,11.4,42.18
20201020,20,10,2020,110209611015002,3.7,15.9,58.83
20201020,20,10,2020,110209611015002,3.7,17.4,64.38
20201020,20,10,2020,110209611015002,3.7,34.8,128.76
20201020,20,10,2020,110209611015002,4.14,38.4,158.98
20201020,20,10,2020,110209611015002,4.14,47,194.58
20201020,20,10,2020,110209611015002,4.14,68,281.52
20201020,20,10,2020,110209611015002,4.14,104,430.56
20201020,20,10,2020,110209611015002,4.81,0.2,0.96
20201020,20,10,2020,110209611015002,4.81,0.5,2.4
20201020,20,10,2020,110209611015002,4.81,0.75,3.61
20201020,20,10,2020,110209611015002,4.81,0.8,3.85
20201020,20,10,2020,110209611015002,4.81,1,4.81
20201020,20,10,2020,110209611015002,4.81,2,9.62
20201020,20,10,2020,110209611015002,5.2,2.1,10.92
20201020,20,10,2020,110209611015002,5.4,1.1,5.94
20201021,21,10,2020,110209611015002,3.7,6,22.2
20201021,21,10,2020,110209611015002,3.7,7.2,26.64
20201021,21,10,2020,110209611015002,3.7,7.3,27.01
20201021,21,10,2020,110209611015002,3.7,13,48.1
20201021,21,10,2020,110209611015002,3.7,15.9,58.83
20201021,21,10,2020,110209611015002,3.7,16,59.2
20201021,21,10,2020,110209611015002,3.7,18.6,68.82
20201021,21,10,2020,110209611015002,3.7,21.5,79.55
20201021,21,10,2020,110209611015002,3.7,22,81.4
20201021,21,10,2020,110209611015002,3.7,27,99.9
20201021,21,10,2020,110209611015002,3.7,42,155.4
20201021,21,10,2020,110209611015002,4.55,4.5,20.48
20201021,21,10,2020,110209611015002,4.81,0.15,0.72
20201021,21,10,2020,110209611015002,4.81,0.3,1.44
20201021,21,10,2020,110209611015002,4.81,0.5,2.4
20201021,21,10,2020,110209611015002,4.81,1,4.81
20201021,21,10,2020,110209611015002,4.81,1.3,6.25
20201021,21,10,2020,110209611015002,4.81,2,9.62
20201021,21,10,2020,110209611015002,4.81,3,14.43
20201021,21,10,2020,110209611015002,4.81,3.5,16.84
20201021,21,10,2020,110209611015002,5.2,3,15.6
20201021,21,10,2020,110209611015002,5.21,2,10.42
20201022,22,10,2020,110209611015002,0.48,20,9.6
20201022,22,10,2020,110209611015002,4,1100,4400
20201022,22,10,2020,110209611015002,4.14,29.7,122.96
20201022,22,10,2020,110209611015002,4.14,48,198.72
20201022,22,10,2020,110209611015002,4.14,50.2,207.83
20201022,22,10,2020,110209611015002,4.14,113.4,469.48
20201022,22,10,2020,110209611015002,4.55,13,59.15
20201022,22,10,2020,110209611015002,4.81,0.15,0.72
20201022,22,10,2020,110209611015002,4.81,0.16,0.77
20201022,22,10,2020,110209611015002,4.81,0.31,1.49
20201022,22,10,2020,110209611015002,4.81,1,4.81
20201022,22,10,2020,110209611015002,4.81,1.3,6.25
20201022,22,10,2020,110209611015002,4.81,2,9.62
20201023,23,10,2020,110209611015002,4.55,4,18.2
20201023,23,10,2020,110209611015002,4.63,4.5,20.84
20201023,23,10,2020,110209611015002,4.81,1,4.81
20201023,23,10,2020,110209611015002,4.81,2,9.62
20201023,23,10,2020,110209611015002,5.2,2,10.4
20201024,24,10,2020,110209611015002,3.4,6.5,22.1
20201024,24,10,2020,110209611015002,4.03,55,221.65
20201024,24,10,2020,110209611015002,4.14,85,351.9
20201024,24,10,2020,110209611015002,4.14,95,393.3
20201024,24,10,2020,110209611015002,4.14,119.7,495.56
20201026,26,10,2020,110209611015002,0.56,160,89.6
20201026,26,10,2020,110209611015002,3.7,8.7,32.19
20201026,26,10,2020,110209611015002,3.7,28,103.6
20201026,26,10,2020,110209611015002,4.81,1,4.81
20201026,26,10,2020,110209611015002,5.2,32,166.4
20201026,26,10,2020,110209611015002,5.47,36.5,199.66
20201027,27,10,2020,110209611015002,0.47,2,0.94
20201027,27,10,2020,110209611015002,3.7,8.2,30.34
20201027,27,10,2020,110209611015002,3.7,9,33.3
20201027,27,10,2020,110209611015002,3.7,12.7,46.99
20201027,27,10,2020,110209611015002,3.7,13.8,51.06
20201027,27,10,2020,110209611015002,3.7,20.3,75.11
20201027,27,10,2020,110209611015002,3.7,28.2,104.34
20201027,27,10,2020,110209611015002,3.7,33,122.1
20201027,27,10,2020,110209611015002,4.14,38.2,158.15
20201027,27,10,2020,110209611015002,4.14,44,182.16
20201027,27,10,2020,110209611015002,4.14,76,314.64
20201027,27,10,2020,110209611015002,4.14,115.1,476.51
20201027,27,10,2020,110209611015002,4.55,2,9.1
20201027,27,10,2020,110209611015002,4.55,3,13.65
20201027,27,10,2020,110209611015002,4.81,0.1,0.48
20201027,27,10,2020,110209611015002,4.81,0.13,0.63
20201027,27,10,2020,110209611015002,4.81,0.15,0.72
20201027,27,10,2020,110209611015002,4.81,0.16,0.77
20201027,27,10,2020,110209611015002,4.81,0.3,1.44
20201027,27,10,2020,110209611015002,4.81,0.35,1.68
20201027,27,10,2020,110209611015002,4.81,1,4.81
20201027,27,10,2020,110209611015002,4.81,1.5,7.22
20201027,27,10,2020,110209611015002,4.81,1.9,9.14
20201027,27,10,2020,110209611015002,4.81,2,9.62
20201027,27,10,2020,110209611015002,4.81,3,14.43
20201027,27,10,2020,110209611015002,5.3,20,106
20201027,27,10,2020,110209611015002,5.4,1.5,8.1
20201028,28,10,2020,110209611015002,4.55,0,4.55
20201028,28,10,2020,110209611015002,4.81,0.01,0.05
20201028,28,10,2020,110209611015002,4.81,0.1,0.48
20201028,28,10,2020,110209611015002,4.81,0.15,0.72
20201028,28,10,2020,110209611015002,4.81,0.23,1.11
20201028,28,10,2020,110209611015002,4.81,0.5,2.4
20201028,28,10,2020,110209611015002,4.81,0.75,3.61
20201028,28,10,2020,110209611015002,4.81,0.9,4.33
20201028,28,10,2020,110209611015002,4.81,1,4.81
20201028,28,10,2020,110209611015002,4.81,1.5,7.22
20201028,28,10,2020,110209611015002,4.81,1.6,7.7
20201028,28,10,2020,110209611015002,4.81,2,9.62
20201028,28,10,2020,110209611015002,5.21,3.5,18.24
20201029,29,10,2020,110209611015002,4,1000,4000
20201029,29,10,2020,110209611015002,4.14,31.3,129.58
20201029,29,10,2020,110209611015002,4.14,71.2,294.77
20201029,29,10,2020,110209611015002,4.14,76.3,315.88
20201029,29,10,2020,110209611015002,4.14,118.1,488.93
20201029,29,10,2020,110209611015002,4.81,0.3,1.44
20201029,29,10,2020,110209611015002,4.81,0.5,2.4
20201029,29,10,2020,110209611015002,4.81,1,4.81
20201029,29,10,2020,110209611015002,4.81,3,14.43
20201029,29,10,2020,110209611015002,4.81,3.2,15.39
20201030,30,10,2020,110209611015002,4.03,40,161.2
20201030,30,10,2020,110209611015002,4.63,8,37.04
20201030,30,10,2020,110209611015002,4.81,1,4.81
20201030,30,10,2020,110209611015002,4.81,3,14.43
20201030,30,10,2020,110209611015002,5.2,30,156
20201031,31,10,2020,110209611015002,3.4,4.6,15.64
20201031,31,10,2020,110209611015002,4.14,70,289.8
20201031,31,10,2020,110209611015002,4.14,75,310.5
20201031,31,10,2020,110209611015002,4.14,119.8,495.97
20201031,31,10,2020,110209611015002,5.4,1.9,5.4
20201103,03,11,2020,110209611015002,0.47,1,0.47
20201103,03,11,2020,110209611015002,0.56,160,89.6
20201103,03,11,2020,110209611015002,3.4,19,64.6
20201103,03,11,2020,110209611015002,3.7,8,29.6
20201103,03,11,2020,110209611015002,3.7,11,40.7
20201103,03,11,2020,110209611015002,3.7,11.5,42.55
20201103,03,11,2020,110209611015002,3.7,12,44.4
20201103,03,11,2020,110209611015002,3.7,13.5,49.95
20201103,03,11,2020,110209611015002,3.7,13.6,50.32
20201103,03,11,2020,110209611015002,3.7,15.9,58.83
20201103,03,11,2020,110209611015002,4.14,20,82.8
20201103,03,11,2020,110209611015002,4.14,60,248.4
20201103,03,11,2020,110209611015002,4.14,80,331.2
20201103,03,11,2020,110209611015002,4.14,138.4,572.98
20201103,03,11,2020,110209611015002,4.81,0.1,0.48
20201103,03,11,2020,110209611015002,4.81,0.2,0.96
20201103,03,11,2020,110209611015002,4.81,0.5,2.4
20201103,03,11,2020,110209611015002,4.81,1,4.81
20201103,03,11,2020,110209611015002,4.81,2,9.62
20201103,03,11,2020,110209611015002,4.81,3,14.43
20201103,03,11,2020,110209611015002,5.2,2,5.2
20201103,03,11,2020,110209611015002,5.2,3.4,17.68
20201103,03,11,2020,110209611015002,5.2,5,26
20201103,03,11,2020,110209611015002,5.4,0.8,4.32
20201104,04,11,2020,110209611015002,3.7,11.8,43.66
20201104,04,11,2020,110209611015002,3.7,17,62.9
20201104,04,11,2020,110209611015002,3.7,18.7,69.19
20201104,04,11,2020,110209611015002,3.7,22.1,81.77
20201104,04,11,2020,110209611015002,3.7,23.3,86.21
20201104,04,11,2020,110209611015002,3.7,26.2,96.94
20201104,04,11,2020,110209611015002,3.7,26.9,99.53
20201104,04,11,2020,110209611015002,3.7,28.8,106.56
20201104,04,11,2020,110209611015002,3.7,35.9,132.83
20201104,04,11,2020,110209611015002,3.7,45,166.5
20201104,04,11,2020,110209611015002,4.55,3,13.65
20201104,04,11,2020,110209611015002,4.81,0.37,1.78
20201104,04,11,2020,110209611015002,4.81,0.75,3.61
20201104,04,11,2020,110209611015002,4.81,1,4.81
20201104,04,11,2020,110209611015002,4.81,1.8,8.66
20201104,04,11,2020,110209611015002,4.81,2,9.62
20201104,04,11,2020,110209611015002,4.81,3.5,16.84
20201104,04,11,2020,110209611015002,4.81,4,19.24
20201104,04,11,2020,110209611015002,5.2,1.5,7.8
20201104,04,11,2020,110209611015002,5.21,2,10.42
20201104,04,11,2020,110209611015002,5.4,6,32.4
20201105,05,11,2020,110209611015002,4.14,13,53.82
20201105,05,11,2020,110209611015002,4.14,46.1,190.85
20201105,05,11,2020,110209611015002,4.14,68.4,283.18
20201105,05,11,2020,110209611015002,4.14,100.2,414.83
20201105,05,11,2020,110209611015002,4.81,0.3,1.44
20201105,05,11,2020,110209611015002,4.81,0.32,1.54
20201105,05,11,2020,110209611015002,4.81,0.7,3.37
20201105,05,11,2020,110209611015002,4.81,1,4.81
20201105,05,11,2020,110209611015002,4.81,2,9.62
20201105,05,11,2020,110209611015002,4.81,3,14.43
20201105,05,11,2020,110209611015002,4.81,3.5,16.84
20201105,05,11,2020,110209611015002,5.2,2,10.4
20201106,06,11,2020,110209611015002,4.03,54,217.62
20201106,06,11,2020,110209611015002,4.63,6,27.78
20201106,06,11,2020,110209611015002,4.81,0.5,2.4
20201106,06,11,2020,110209611015002,4.81,1,4.81
20201106,06,11,2020,110209611015002,4.81,2,9.62
20201106,06,11,2020,110209611015002,5.2,1,5.2
20201106,06,11,2020,110209611015002,5.2,5.3,5.2
20201106,06,11,2020,110209611015002,5.2,6,31.2
20201106,06,11,2020,110209611015002,5.2,28,145.6
20201107,07,11,2020,110209611015002,3.4,2.7,9.18
20201107,07,11,2020,110209611015002,4.14,65,269.1
20201107,07,11,2020,110209611015002,4.14,70,289.8
20201107,07,11,2020,110209611015002,4.14,114.6,474.44
20201107,07,11,2020,110209611015002,5.4,2,5.4
20201109,09,11,2020,110209611015002,0.56,100,56
20201109,09,11,2020,110209611015002,3.4,21.1,71.74
20201109,09,11,2020,110209611015002,3.7,13.1,48.47
20201109,09,11,2020,110209611015002,3.7,42.9,158.73
20201109,09,11,2020,110209611015002,4.55,3.6,16.38
20201109,09,11,2020,110209611015002,4.81,0.2,0.96
20201109,09,11,2020,110209611015002,4.81,1,4.81
20201109,09,11,2020,110209611015002,4.81,3,14.43
20201109,09,11,2020,110209611015002,5.2,1,5.2
20201109,09,11,2020,110209611015002,5.2,20,104
20201109,09,11,2020,110209611015002,5.47,27.2,148.78
20201110,10,11,2020,110209611015002,0.47,3,1.41
20201110,10,11,2020,110209611015002,3.7,5,18.5
20201110,10,11,2020,110209611015002,3.7,8.4,31.08
20201110,10,11,2020,110209611015002,3.7,8.8,32.56
20201110,10,11,2020,110209611015002,3.7,15.3,56.61
20201110,10,11,2020,110209611015002,3.7,17.8,65.86
20201110,10,11,2020,110209611015002,3.7,18.1,66.97
20201110,10,11,2020,110209611015002,3.7,18.8,69.56
20201110,10,11,2020,110209611015002,4.14,28.5,117.99
20201110,10,11,2020,110209611015002,4.14,39.8,164.77
20201110,10,11,2020,110209611015002,4.14,80,331.2
20201110,10,11,2020,110209611015002,4.14,118.1,488.93
20201110,10,11,2020,110209611015002,4.55,2,9.1
20201110,10,11,2020,110209611015002,4.55,3,13.65
20201110,10,11,2020,110209611015002,4.81,0.1,0.48
20201110,10,11,2020,110209611015002,4.81,0.15,0.72
20201110,10,11,2020,110209611015002,4.81,0.23,1.11
20201110,10,11,2020,110209611015002,4.81,0.5,2.4
20201110,10,11,2020,110209611015002,4.81,0.75,3.61
20201110,10,11,2020,110209611015002,4.81,1,4.81
20201110,10,11,2020,110209611015002,4.81,1.3,6.25
20201110,10,11,2020,110209611015002,4.81,1.5,7.22
20201110,10,11,2020,110209611015002,4.81,2,9.62
20201110,10,11,2020,110209611015002,4.81,3,14.43
20201110,10,11,2020,110209611015002,4.81,5,24.05
20201110,10,11,2020,110209611015002,4.81,7,33.67
20201110,10,11,2020,110209611015002,5.3,7,37.1
20201110,10,11,2020,110209611015002,5.4,0.8,4.32
20201110,10,11,2020,110209611015002,5.4,1,5.4
20201111,11,11,2020,110209611015002,3.7,7.1,26.27
20201111,11,11,2020,110209611015002,3.7,8.7,32.19
20201111,11,11,2020,110209611015002,3.7,9,33.3
20201111,11,11,2020,110209611015002,3.7,12.7,46.99
20201111,11,11,2020,110209611015002,3.7,13,48.1
20201111,11,11,2020,110209611015002,3.7,17.9,66.23
20201111,11,11,2020,110209611015002,3.7,23.9,88.43
20201111,11,11,2020,110209611015002,3.7,25.3,93.61
20201111,11,11,2020,110209611015002,3.7,30.5,112.85
20201111,11,11,2020,110209611015002,4.55,2,9.1
20201111,11,11,2020,110209611015002,4.81,0.01,0.05
20201111,11,11,2020,110209611015002,4.81,0.15,0.72
20201111,11,11,2020,110209611015002,4.81,0.27,1.3
20201111,11,11,2020,110209611015002,4.81,0.3,1.44
20201111,11,11,2020,110209611015002,4.81,0.32,1.54
20201111,11,11,2020,110209611015002,4.81,0.37,1.78
20201111,11,11,2020,110209611015002,4.81,0.37,4.81
20201111,11,11,2020,110209611015002,4.81,0.9,4.33
20201111,11,11,2020,110209611015002,4.81,1,4.81
20201111,11,11,2020,110209611015002,4.81,2,9.62
20201111,11,11,2020,110209611015002,4.81,4,19.24
20201111,11,11,2020,110209611015002,5.2,1,5.2
20201111,11,11,2020,110209611015002,5.21,3.5,18.24
20201112,12,11,2020,110209611015002,0.48,20,9.6
20201112,12,11,2020,110209611015002,4,1200,4800
20201112,12,11,2020,110209611015002,4.14,29.1,120.47
20201112,12,11,2020,110209611015002,4.14,37.2,154.01
20201112,12,11,2020,110209611015002,4.14,52.2,216.11
20201112,12,11,2020,110209611015002,4.14,122.1,505.49
20201112,12,11,2020,110209611015002,4.55,2,9.1
20201112,12,11,2020,110209611015002,4.55,10.2,46.41
20201112,12,11,2020,110209611015002,4.81,0.15,0.72
20201112,12,11,2020,110209611015002,4.81,0.5,2.4
20201112,12,11,2020,110209611015002,4.81,1,4.81
20201112,12,11,2020,110209611015002,4.81,1.7,8.18
20201112,12,11,2020,110209611015002,4.81,2,9.62
20201112,12,11,2020,110209611015002,4.81,3,14.43
20201112,12,11,2020,110209611015002,4.81,5,24.05
20201113,13,11,2020,110209611015002,4.03,60,241.8
20201113,13,11,2020,110209611015002,4.55,2,9.1
20201113,13,11,2020,110209611015002,4.63,5,23.15
20201113,13,11,2020,110209611015002,4.81,1,4.81
20201113,13,11,2020,110209611015002,4.81,3,14.43
20201113,13,11,2020,110209611015002,5.2,1,28.08
20201113,13,11,2020,110209611015002,5.2,44,228.8
20201113,13,11,2020,110209611015002,5.2,93.5,486.2
20201114,14,11,2020,110209611015002,3.4,3,10.2
20201114,14,11,2020,110209611015002,4.14,60,248.4
20201114,14,11,2020,110209611015002,4.14,76,314.64
20201114,14,11,2020,110209611015002,4.14,119.3,493.9
20201114,14,11,2020,110209611015002,5.4,3.9,5.4
20201116,16,11,2020,110209611015002,0.56,200,112
20201116,16,11,2020,110209611015002,3.4,21.1,71.74
20201116,16,11,2020,110209611015002,3.7,20.6,76.22
20201116,16,11,2020,110209611015002,3.7,32,118.4
20201116,16,11,2020,110209611015002,4.81,0.1,0.48
20201116,16,11,2020,110209611015002,4.81,1,4.81
20201117,17,11,2020,110209611015002,0.47,2,0.94
20201117,17,11,2020,110209611015002,3.7,4.5,16.65
20201117,17,11,2020,110209611015002,3.7,9.9,36.63
20201117,17,11,2020,110209611015002,3.7,10.1,37.37
20201117,17,11,2020,110209611015002,3.7,11.9,44.03
20201117,17,11,2020,110209611015002,3.7,15.2,56.24
20201117,17,11,2020,110209611015002,3.7,15.9,58.83
20201117,17,11,2020,110209611015002,3.7,22.7,83.99
20201117,17,11,2020,110209611015002,4.14,33.1,137.03
20201117,17,11,2020,110209611015002,4.14,42.2,174.71
20201117,17,11,2020,110209611015002,4.14,85,351.9
20201117,17,11,2020,110209611015002,4.81,0.1,0.48
20201117,17,11,2020,110209611015002,4.81,0.8,3.85
20201117,17,11,2020,110209611015002,4.81,1,4.81
20201117,17,11,2020,110209611015002,4.81,1.2,5.77
20201117,17,11,2020,110209611015002,4.81,1.5,7.22
20201117,17,11,2020,110209611015002,4.81,2,9.62
20201117,17,11,2020,110209611015002,4.81,3,14.43
20201117,17,11,2020,110209611015002,4.81,4,19.24
20201117,17,11,2020,110209611015002,4.81,6.1,29.34
20201117,17,11,2020,110209611015002,4.81,11,52.91
20201117,17,11,2020,110209611015002,5.2,2,10.4
20201117,17,11,2020,110209611015002,5.4,0.3,1.62
20201117,17,11,2020,110209611015002,5.4,5,27
20201118,18,11,2020,110209611015002,3.7,1.1,4.07
